Date,Adj Close
19/08/2021,150.110001
20/08/2021,151.449997
23/08/2021,150.449997
24/08/2021,148.899994
25/08/2021,148.960007
26/08/2021,147.350006
27/08/2021,146.520004
30/08/2021,147.699997
31/08/2021,148.100006
01/09/2021,147.779999
02/09/2021,148.559998
03/09/2021,149.25
07/09/2021,147.270004
08/09/2021,147.460007
09/09/2021,146.419998
10/09/2021,145.889999
13/09/2021,145.059998
14/09/2021,144.300003
15/09/2021,144.550003
16/09/2021,145.029999
17/09/2021,144.729996
20/09/2021,142.740005
21/09/2021,143.020004
22/09/2021,142.690002
23/09/2021,142.770004
24/09/2021,143.169998
27/09/2021,142.25
28/09/2021,140.5
29/09/2021,140.440002
30/09/2021,139.380005
01/10/2021,137.050003
04/10/2021,135.729996
05/10/2021,136.619995
06/10/2021,137.619995
07/10/2021,139.240005
08/10/2021,139.660004
11/10/2021,139.529999
12/10/2021,139.380005
13/10/2021,138.369995
14/10/2021,139.869995
15/10/2021,140.550003
18/10/2021,141.679993
19/10/2021,144.690002
20/10/2021,146
21/10/2021,146.809998
22/10/2021,148.339996
25/10/2021,150.059998
26/10/2021,148.75
27/10/2021,147.529999
28/10/2021,148.449997
29/10/2021,149.419998
01/11/2021,149.789993
02/11/2021,149.720001
03/11/2021,150.179993
04/11/2021,151.279999
05/11/2021,150.229996
08/11/2021,149.270004
09/11/2021,149.789993
10/11/2021,148.440002
11/11/2021,148.5
12/11/2021,147.759995
15/11/2021,146.910004
16/11/2021,143.169998
17/11/2021,141.940002
18/11/2021,143.160004
19/11/2021,142.389999
22/11/2021,144.779999
23/11/2021,145.809998
24/11/2021,146.539993
