Date,Adj Close
19/08/2021,296.228027
20/08/2021,303.804169
23/08/2021,304.093658
24/08/2021,302.067352
25/08/2021,301.458496
26/08/2021,298.543823
27/08/2021,299.172668
30/08/2021,303.035583
31/08/2021,301.328735
01/09/2021,301.278809
02/09/2021,300.600037
03/09/2021,300.590088
07/09/2021,299.631805
08/09/2021,299.661743
09/09/2021,296.707184
10/09/2021,295.169983
13/09/2021,296.447632
14/09/2021,299.242554
15/09/2021,304.263367
16/09/2021,304.662628
17/09/2021,299.322388
20/09/2021,293.762543
21/09/2021,294.261627
22/09/2021,298.034729
23/09/2021,299.012939
24/09/2021,298.803345
27/09/2021,293.632813
28/09/2021,283.002228
29/09/2021,283.481354
30/09/2021,281.405182
01/10/2021,288.572052
04/10/2021,282.592987
05/10/2021,288.232697
06/10/2021,292.574707
07/10/2021,294.311554
08/10/2021,294.311554
11/10/2021,293.692688
12/10/2021,292.345154
13/10/2021,295.76889
14/10/2021,302.197113
15/10/2021,303.654449
18/10/2021,306.728851
19/10/2021,307.667145
20/10/2021,306.848633
21/10/2021,310.192505
22/10/2021,308.595428
25/10/2021,307.567322
26/10/2021,309.543671
27/10/2021,322.579865
28/10/2021,323.75769
29/10/2021,331.014404
01/11/2021,328.768524
02/11/2021,332.521667
03/11/2021,333.390045
04/11/2021,335.825592
05/11/2021,335.446289
08/11/2021,336.374603
09/11/2021,335.336517
10/11/2021,330.195892
11/11/2021,331.822906
12/11/2021,336.105103
15/11/2021,335.456299
16/11/2021,338.890015
17/11/2021,339.119995
18/11/2021,341.269989
19/11/2021,343.109985
22/11/2021,339.829987
23/11/2021,337.679993
24/11/2021,337.910004
